SaleID,OrderDate,CustomerID,ProductID,EmployeeID,Quantity,Discount,PaymentMethod,SalesChannel,OrderStatus,StoreID,UnitPrice,UnitCost,CustomerCity,StoreCity,Revenue,Cost,Profit,Tax
422094,2025-08-05,275,227,107,2,15,Cash,Store,Pending,4,3625.15,2669,Riyadh,Riyadh,6162.76,5338,824.76,924.41
225514,2024-04-05,36,37,217,1,0,Mada,Store,Completed,4,5031.93,3632,Riyadh,Riyadh,5031.93,3632,1399.93,754.79
399529,2025-06-02,939,44,10,5,0,Cash,Online,Completed,1,6854.91,5202,Taif,Riyadh,34274.55,26010,8264.55,5141.18
219579,2024-04-07,395,165,97,1,0,Cash,Online,Cancelled,8,7278.93,5531,Dammam,Jeddah,7278.93,5531,1747.93,1091.84
219743,2024-04-18,477,49,151,1,0,Apple Pay,Online,Returned,12,6811.09,5420,Jazan,Madinah,6811.09,5420,1391.09,1021.66
158466,2023-10-13,682,11,147,4,10,Apple Pay,Online,Cancelled,12,6598.05,5045,Taif,Madinah,23752.98,20180,3572.98,3562.95
337592,2025-01-23,33,145,143,3,20,Mada,Online,Completed,12,5477.0,4193,Tabuk,Madinah,13144.8,12579,565.8,1971.72
280330,2024-09-09,337,263,78,4,0,Cash,Online,Completed,7,10915.36,7862,Dammam,Jeddah,43661.44,31448,12213.44,6549.22
271233,2024-09-10,116,30,63,1,20,Mastercard,Store,Completed,19,5014.06,4019,Tabuk,Tabuk,4011.25,4019,-7.75,601.69
105616,2023-04-16,997,148,245,2,0,Mastercard,Store,Completed,10,6979.37,5447,Makkah,Makkah,13958.74,10894,3064.74,2093.81
154799,2023-10-22,788,1,85,3,20,Visa,Store,Completed,14,5827.97,4536,Khobar,Khobar,13987.13,13608,379.13,2098.07
271948,2024-09-22,585,89,74,4,5,Mastercard,Online,Completed,6,5714.84,4647,Jazan,Jeddah,21716.39,18588,3128.39,3257.46
335590,2025-01-28,221,47,216,2,0,Visa,Store,Completed,1,3280.13,2728,Riyadh,Riyadh,6560.26,5456,1104.26,984.04
69439,2022-11-09,200,277,73,5,0,STC Pay,Online,Completed,6,9260.25,7665,Jazan,Jeddah,46301.25,38325,7976.25,6945.19
148648,2023-09-13,179,10,126,1,15,Cash,Store,Completed,17,4471.17,3454,Abha,Abha,3800.49,3454,346.49,570.07
146947,2023-09-15,289,299,133,2,0,Mada,Store,Completed,13,2033.84,1565,Khobar,Khobar,4067.68,3130,937.68,610.15
121016,2023-06-29,311,162,161,3,10,Mada,Store,Completed,17,6695.21,5104,Abha,Abha,18077.07,15312,2765.07,2711.56
138969,2023-08-16,476,78,61,5,0,Mada,Store,Returned,6,5702.34,4721,Jeddah,Jeddah,28511.7,23605,4906.7,4276.76
73096,2022-12-09,405,44,34,2,5,Visa,Store,Returned,19,6854.91,5202,Tabuk,Tabuk,13024.33,10404,2620.33,1953.65
206762,2024-02-24,399,280,70,4,15,Apple Pay,Store,Returned,3,3532.98,2757,Riyadh,Riyadh,12012.13,11028,984.13,1801.82
131693,2023-07-28,324,157,103,1,10,Mada,Store,Cancelled,1,6487.48,4958,Riyadh,Riyadh,5838.73,4958,880.73,875.81
118331,2023-05-23,167,43,37,1,0,STC Pay,Store,Cancelled,18,6189.19,4842,Jazan,Jazan,6189.19,4842,1347.19,928.38
85851,2023-01-06,764,172,59,2,10,Cash,Online,Completed,5,7232.9,5207,Makkah,Jeddah,13019.22,10414,2605.22,1952.88
24014,2022-05-08,369,129,49,4,10,STC Pay,Store,Completed,17,3682.28,2672,Abha,Abha,13256.21,10688,2568.21,1988.43
22225,2022-04-04,846,171,133,4,0,STC Pay,Online,Completed,11,4706.07,3647,Jazan,Madinah,18824.28,14588,4236.28,2823.64
50441,2022-09-10,817,15,219,5,0,Apple Pay,Online,Completed,17,5422.29,3895,Jazan,Abha,27111.45,19475,7636.45,4066.72
39067,2022-07-29,437,14,104,1,0,Mada,Store,Cancelled,16,5746.96,4371,Dammam,Dammam,5746.96,4371,1375.96,862.04
31281,2022-06-16,920,124,19,4,0,Cash,Store,Cancelled,12,4588.03,3413,Madinah,Madinah,18352.12,13652,4700.12,2752.82
439957,2025-09-01,116,130,104,4,10,Visa,Store,Completed,19,6385.28,4946,Tabuk,Tabuk,22987.01,19784,3203.01,3448.05
191795,2024-01-03,807,30,84,4,5,Cash,Store,Cancelled,10,5014.06,4019,Makkah,Makkah,19053.43,16076,2977.43,2858.01
202454,2024-02-17,844,211,35,3,20,Mastercard,Online,Completed,3,6311.55,4545,Makkah,Riyadh,15147.72,13635,1512.72,2272.16
13008,2022-03-30,971,266,108,3,5,Cash,Online,Pending,9,2816.57,2309,Madinah,Makkah,8027.22,6927,1100.22,1204.08
80576,2023-01-26,361,146,151,4,0,Mada,Store,Completed,11,7234.66,5303,Madinah,Madinah,28938.64,21212,7726.64,4340.8
31121,2022-06-09,790,292,247,4,0,Apple Pay,Store,Pending,19,506.31,405,Tabuk,Tabuk,2025.24,1620,405.24,303.79
34812,2022-06-16,241,235,45,4,10,Cash,Store,Cancelled,19,5640.24,4576,Tabuk,Tabuk,20304.86,18304,2000.86,3045.73
492043,2025-12-16,486,129,116,5,0,Mada,Store,Completed,12,3682.28,2672,Madinah,Madinah,18411.4,13360,5051.4,2761.71
325755,2024-12-23,915,254,14,1,0,Cash,Online,Completed,2,2495.22,1978,Madinah,Riyadh,2495.22,1978,517.22,374.28
323845,2024-12-05,770,236,167,3,5,Apple Pay,Store,Returned,19,6548.91,5068,Tabuk,Tabuk,18664.39,15204,3460.39,2799.66
470770,2025-11-08,946,104,36,2,10,STC Pay,Store,Returned,18,3655.1,2996,Jazan,Jazan,6579.18,5992,587.18,986.88
305043,2024-11-14,108,118,44,4,0,Mastercard,Online,Completed,4,5708.72,4393,Dammam,Riyadh,22834.88,17572,5262.88,3425.23
295244,2024-11-27,598,162,236,3,5,STC Pay,Online,Completed,19,6695.21,5104,Khobar,Tabuk,19081.35,15312,3769.35,2862.2
322818,2024-12-18,848,183,108,4,15,Mada,Store,Cancelled,4,6505.87,4880,Riyadh,Riyadh,22119.96,19520,2599.96,3317.99
296538,2024-11-14,427,61,181,3,5,STC Pay,Store,Pending,9,5163.84,4254,Makkah,Makkah,14716.94,12762,1954.94,2207.54
165980,2023-11-26,832,270,153,5,5,Mada,Online,Cancelled,12,8057.13,5880,Jeddah,Madinah,38271.37,29400,8871.37,5740.71
171204,2023-11-10,58,219,84,1,10,Apple Pay,Store,Returned,19,3442.9,2802,Tabuk,Tabuk,3098.61,2802,296.61,464.79
478514,2025-11-09,17,26,121,3,0,Visa,Online,Returned,10,3967.13,3168,Abha,Makkah,11901.39,9504,2397.39,1785.21
288196,2024-10-22,24,277,5,3,5,STC Pay,Store,Pending,19,9260.25,7665,Tabuk,Tabuk,26391.71,22995,3396.71,3958.76
359831,2025-03-04,147,163,145,4,0,Visa,Store,Completed,16,7254.5,5355,Dammam,Dammam,29018.0,21420,7598.0,4352.7
365260,2025-03-14,478,91,166,4,5,Apple Pay,Store,Returned,14,6173.15,5128,Khobar,Khobar,23457.97,20512,2945.97,3518.7
435130,2025-09-10,313,170,74,1,5,Cash,Store,Completed,10,6998.28,5357,Makkah,Makkah,6648.37,5357,1291.37,997.26
442540,2025-10-21,797,116,146,2,10,STC Pay,Store,Completed,10,4328.44,3348,Makkah,Makkah,7791.19,6696,1095.19,1168.68
438821,2025-09-11,600,270,26,4,5,Apple Pay,Store,Completed,13,8057.13,5880,Khobar,Khobar,30617.09,23520,7097.09,4592.56
435163,2025-09-22,158,57,51,3,0,Apple Pay,Store,Cancelled,18,5618.79,4198,Jazan,Jazan,16856.37,12594,4262.37,2528.46
424768,2025-08-09,121,226,257,3,5,Mastercard,Store,Returned,1,6414.87,4939,Riyadh,Riyadh,18282.38,14817,3465.38,2742.36
409101,2025-07-30,345,12,113,4,10,Mastercard,Store,Pending,19,6005.56,4961,Tabuk,Tabuk,21620.02,19844,1776.02,3243.0
180568,2023-12-04,781,89,130,2,15,Mastercard,Store,Pending,13,5714.84,4647,Khobar,Khobar,9715.23,9294,421.23,1457.28
414632,2025-07-05,11,120,90,5,10,Mada,Online,Completed,8,4257.18,3308,Khobar,Jeddah,19157.31,16540,2617.31,2873.6
399501,2025-06-28,419,37,135,1,0,Apple Pay,Store,Returned,5,5031.93,3632,Jeddah,Jeddah,5031.93,3632,1399.93,754.79
396662,2025-06-13,352,277,32,2,15,Apple Pay,Store,Completed,10,9260.25,7665,Makkah,Makkah,15742.42,15330,412.42,2361.36
336496,2025-01-25,402,36,71,4,0,Cash,Store,Completed,1,4332.33,3525,Riyadh,Riyadh,17329.32,14100,3229.32,2599.4
280627,2024-09-28,65,107,22,5,0,Visa,Online,Completed,2,6750.66,5119,Riyadh,Riyadh,33753.3,25595,8158.3,5063.0
344759,2025-02-03,733,122,61,5,10,Cash,Store,Cancelled,10,3689.57,2664,Makkah,Makkah,16603.07,13320,3283.07,2490.46
338800,2025-01-02,500,25,29,4,0,STC Pay,Online,Completed,3,4087.39,3069,Jeddah,Riyadh,16349.56,12276,4073.56,2452.43
337193,2025-01-02,908,201,238,5,0,Apple Pay,Store,Completed,10,4150.46,3052,Makkah,Makkah,20752.3,15260,5492.3,3112.84
272501,2024-09-01,505,224,122,2,0,Cash,Online,Completed,10,5428.93,3973,Abha,Makkah,10857.86,7946,2911.86,1628.68
330705,2025-01-18,549,97,19,2,5,Mada,Store,Completed,19,3685.29,2708,Tabuk,Tabuk,7002.05,5416,1586.05,1050.31
335610,2025-01-13,331,95,254,2,0,Visa,Store,Completed,11,5906.29,4870,Madinah,Madinah,11812.58,9740,2072.58,1771.89
67305,2022-11-30,356,222,75,2,5,STC Pay,Store,Completed,15,6015.53,4689,Dammam,Dammam,11429.51,9378,2051.51,1714.43
280900,2024-09-03,634,128,30,1,0,STC Pay,Store,Completed,15,4072.91,3353,Dammam,Dammam,4072.91,3353,719.91,610.94
107930,2023-04-19,84,177,11,2,0,Mada,Store,Cancelled,18,3199.45,2542,Jazan,Jazan,6398.9,5084,1314.9,959.83
156163,2023-10-24,25,300,158,3,0,Mastercard,Online,Completed,13,1674.71,1320,Khobar,Khobar,5024.13,3960,1064.13,753.62
244116,2024-06-16,723,173,223,3,5,Visa,Store,Returned,10,5265.52,4325,Makkah,Makkah,15006.73,12975,2031.73,2251.01
254501,2024-07-14,244,153,200,1,5,Cash,Online,Completed,16,6828.11,5330,Khobar,Dammam,6486.7,5330,1156.7,973.0
100533,2023-03-19,393,76,59,3,10,STC Pay,Store,Cancelled,6,4672.22,3842,Jeddah,Jeddah,12614.99,11526,1088.99,1892.25
270101,2024-08-11,904,9,7,2,5,Visa,Store,Completed,9,5551.86,4567,Makkah,Makkah,10548.53,9134,1414.53,1582.28
147984,2023-09-19,716,66,62,3,0,Apple Pay,Store,Returned,20,6444.99,4790,Taif,Taif,19334.97,14370,4964.97,2900.25
99328,2023-03-16,686,54,45,4,5,Visa,Online,Completed,4,4421.72,3206,Jazan,Riyadh,16802.54,12824,3978.54,2520.38
138872,2023-08-26,139,88,132,1,0,Mada,Store,Pending,9,6838.0,5128,Makkah,Makkah,6838.0,5128,1710.0,1025.7
134829,2023-07-13,878,263,49,3,15,STC Pay,Store,Completed,12,10915.36,7862,Madinah,Madinah,27834.17,23586,4248.17,4175.13
113099,2023-05-12,679,271,164,2,15,Apple Pay,Store,Cancelled,17,9843.22,7469,Abha,Abha,16733.47,14938,1795.47,2510.02
203458,2024-02-18,234,98,240,4,5,Mastercard,Store,Completed,20,7308.84,5472,Taif,Taif,27773.59,21888,5885.59,4166.04
118189,2023-05-01,60,210,211,2,0,Mastercard,Online,Cancelled,17,4213.61,3246,Madinah,Abha,8427.22,6492,1935.22,1264.08
196194,2024-01-27,822,200,107,4,5,Cash,Online,Cancelled,9,5069.69,3637,Dammam,Makkah,19264.82,14548,4716.82,2889.72
191842,2024-01-28,123,118,209,2,5,Visa,Store,Completed,13,5708.72,4393,Khobar,Khobar,10846.57,8786,2060.57,1626.99
53254,2022-10-13,311,213,219,5,0,Cash,Online,Cancelled,17,5137.78,4031,Abha,Abha,25688.9,20155,5533.9,3853.34
53617,2022-10-21,78,103,158,5,10,Visa,Store,Completed,11,4024.16,3125,Madinah,Madinah,18108.72,15625,2483.72,2716.31
80744,2023-01-12,93,20,189,1,0,Mastercard,Store,Completed,13,7247.0,5470,Khobar,Khobar,7247.0,5470,1777.0,1087.05
15644,2022-03-04,893,209,81,4,0,Mada,Online,Returned,7,7235.93,5200,Tabuk,Jeddah,28943.72,20800,8143.72,4341.56
969,2022-01-20,86,55,81,1,5,Mastercard,Online,Pending,7,4728.64,3656,Dammam,Jeddah,4492.21,3656,836.21,673.83
6886,2022-02-13,789,239,97,5,10,Visa,Store,Completed,9,4011.24,3079,Makkah,Makkah,18050.58,15395,2655.58,2707.59
38468,2022-07-09,219,125,90,5,5,STC Pay,Store,Cancelled,7,4859.23,3785,Jeddah,Jeddah,23081.34,18925,4156.34,3462.2
38546,2022-07-26,519,122,88,4,10,Cash,Store,Completed,19,3689.57,2664,Tabuk,Tabuk,13282.45,10656,2626.45,1992.37
339158,2025-01-18,607,155,245,1,15,Mastercard,Online,Cancelled,19,6093.77,5019,Madinah,Tabuk,5179.7,5019,160.7,776.96
233958,2024-05-13,968,208,27,4,0,Apple Pay,Store,Completed,7,3092.9,2542,Jeddah,Jeddah,12371.6,10168,2203.6,1855.74
151629,2023-09-13,543,240,11,3,0,Cash,Store,Returned,16,4254.88,3224,Dammam,Dammam,12764.64,9672,3092.64,1914.7
198240,2024-01-12,776,212,12,5,0,Cash,Online,Completed,2,4103.45,3055,Makkah,Riyadh,20517.25,15275,5242.25,3077.59
141985,2023-08-24,579,219,257,1,5,Mastercard,Store,Completed,18,3442.9,2802,Jazan,Jazan,3270.76,2802,468.76,490.61
172,2022-01-08,829,216,38,4,15,Cash,Store,Returned,18,5649.78,4152,Jazan,Jazan,19209.25,16608,2601.25,2881.39
